"","X","budget","runtime","comedy","family","adventure","drama","history","horror","documentary","actorMovieCount","directorMovieCount","domestic","newyearsday","presidentsday","christmaseve","newyearsdayobserved","DirectorEarnings","success_1_to_1"
"2053",2053,1e+07,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2054",2054,4e+05,80,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2055",2055,6500000,131,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.39e+08,1
"2056",2056,24078133.8007948,101,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2866354,0
"2057",2057,50000,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2058",2058,2.2e+07,84,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"2059",2059,24078133.8007948,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2060",2060,4e+06,78,1,1,1,0,0,0,0,0,1,0,0,0,0,0,32056467,1
"2061",2061,24078133.8007948,124,0,0,0,0,0,0,1,0,1,0,0,0,0,0,494506,0
"2062",2062,2.5e+07,115,0,0,0,0,0,0,0,2,1,0,0,0,0,0,53187659,0
"2063",2063,24078133.8007948,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064",2064,4e+07,117,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
"2065",2065,24078133.8007948,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2066",2066,2e+06,93,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"2067",2067,24078133.8007948,115,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"2068",2068,5.1e+07,101,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2069",2069,3.5e+07,102,1,1,0,0,0,0,0,1,4,1,0,0,0,0,107945541,1
"2070",2070,24078133.8007948,100,1,1,0,0,0,0,0,0,2,0,0,0,0,0,82137645,0
"2071",2071,1500000,111,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3351735,0
"2072",2072,24078133.8007948,101,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"2073",2073,24078133.8007948,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2074",2074,24078133.8007948,114,0,0,0,1,0,1,0,2,2,0,0,0,0,0,53744728,0
"2075",2075,9e+06,120,1,0,0,1,0,0,0,1,3,1,0,0,0,0,140285309,1
"2076",2076,2.6e+07,117,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2077",2077,1.3e+07,91,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"2078",2078,1.5e+07,117,1,0,0,0,0,0,0,5,2,1,0,0,0,0,104803646,1
"2079",2079,24078133.8007948,91,0,0,0,0,0,0,1,2,3,0,0,0,0,0,172115499,0
"2080",2080,5e+06,100,1,0,0,1,0,0,0,7,2,0,0,0,0,0,24292271,0
"2081",2081,2.8e+07,130,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2082",2082,24078133.8007948,109,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"2083",2083,3.1e+07,117,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
"2084",2084,8500000,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2085",2085,2700000,118,0,1,1,0,0,0,0,1,1,1,0,0,0,0,5519569,1
"2086",2086,24078133.8007948,103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2087",2087,60000,81,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"2088",2088,4500000,104,0,0,1,1,0,0,0,0,2,1,0,0,0,0,49915160,1
"2089",2089,4.7e+07,125,1,0,0,1,0,0,0,6,3,0,0,0,0,0,475317371,0
"2090",2090,6e+06,108,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2091",2091,360000,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2092",2092,2.5e+07,132,0,0,0,1,1,0,0,8,4,0,0,0,0,0,311875793,0
"2093",2093,4e+06,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2094",2094,24078133.8007948,114,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9114702,0
"2095",2095,24078133.8007948,114,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3106559,0
"2096",2096,2.4e+07,135,0,0,0,1,0,0,0,3,14,1,0,0,0,0,1673349273,1
"2097",2097,379000,100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2098",2098,1e+06,94,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2099",2099,1200000,113,0,0,0,1,0,0,0,1,2,0,0,0,0,0,4130034,1
"2100",2100,24078133.8007948,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2101",2101,4.7e+07,96,1,0,0,1,0,0,0,4,1,1,0,0,0,0,60780981,1
"2102",2102,1.3e+07,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2103",2103,786675,85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2104",2104,5e+07,113,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"2105",2105,17311,59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.6e+07,1
"2106",2106,1e+07,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2107",2107,2.4e+07,126,0,0,0,1,0,0,0,2,2,0,0,0,0,0,283528144,1
"2108",2108,1.8e+07,110,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2109",2109,24078133.8007948,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2110",2110,4.5e+07,119,0,0,0,1,0,0,0,1,5,1,0,0,0,0,652961063,1
"2111",2111,13800000,119,0,0,0,1,0,0,0,1,5,1,0,0,0,0,209262583,1
"2112",2112,1.5e+07,154,0,0,0,1,0,0,0,3,10,1,0,0,0,0,2758780365,1
"2113",2113,24078133.8007948,107,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8392120,0
"2114",2114,24078133.8007948,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2115",2115,1.4e+07,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2116",2116,1.3e+07,112,0,0,0,0,0,1,0,1,1,1,0,0,0,0,320170008,1
"2117",2117,4e+07,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2118",2118,2.5e+07,96,0,0,0,1,0,0,0,4,2,0,0,0,0,0,21259347,0
"2119",2119,24078133.8007948,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2120",2120,24078133.8007948,90,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2121",2121,6e+06,89,0,0,0,1,0,0,0,1,1,0,0,0,0,0,20080020,1
"2122",2122,24078133.8007948,101,1,0,0,1,0,0,0,1,1,0,0,0,0,0,21011500,1
"2123",2123,1.5e+07,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12729917,1
"2124",2124,1e+07,103,0,0,0,0,0,1,0,3,7,1,0,0,0,0,214821051,1
"2125",2125,24078133.8007948,102,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1501785,0
"2126",2126,3.8e+07,106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2127",2127,750000,98,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"2128",2128,24078133.8007948,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2129",2129,24078133.8007948,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2130",2130,5400000,150,0,0,1,0,0,0,0,1,1,0,0,0,0,0,43008075,1
"2131",2131,3e+06,112,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"2132",2132,3.8e+07,140,0,0,0,1,0,0,0,5,4,1,0,0,0,0,215215689,0
"2133",2133,24078133.8007948,113,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"2134",2134,24078133.8007948,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2135",2135,447524,101,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2136",2136,1e+07,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2137",2137,8500000,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2138",2138,9e+06,104,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2139",2139,5e+06,124,0,0,0,1,1,0,0,5,2,1,0,0,0,0,12712079,1
"2140",2140,24078133.8007948,114,0,0,1,1,0,0,0,0,2,0,0,0,0,0,29222660,1
"2141",2141,24078133.8007948,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2142",2142,1e+06,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2143",2143,2.3e+07,102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2144",2144,24078133.8007948,97,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
"2145",2145,9e+06,96,0,0,0,0,0,0,0,15,2,0,0,0,0,0,6660418,1
"2146",2146,2.7e+07,162,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"2147",2147,24554,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2148",2148,8e+06,122,0,0,0,1,0,1,0,1,4,1,0,0,0,0,61919873,1
"2149",2149,24078133.8007948,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2150",2150,4e+06,92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2151",2151,1.5e+07,104,0,0,0,0,0,1,0,0,9,1,0,0,0,0,762955501,1
"2152",2152,24078133.8007948,110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,152761,0
"2153",2153,2.8e+07,128,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1292241540,0
"2154",2154,1.5e+07,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2155",2155,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2156",2156,4e+07,82,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10126458,1
"2157",2157,4.2e+07,154,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"2158",2158,2.4e+07,137,1,0,0,1,0,0,0,8,3,1,0,0,0,0,180290981,1
"2159",2159,7e+05,94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"2160",2160,1.5e+07,96,0,0,0,0,0,1,0,2,6,0,0,0,0,0,154191892,1
"2161",2161,24078133.8007948,105,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"2162",2162,1e+06,89,0,0,0,0,0,1,0,0,6,1,0,0,0,0,123399514,1
"2163",2163,24078133.8007948,117,0,0,0,0,0,0,0,2,3,0,0,0,0,0,240678123,0
"2164",2164,24078133.8007948,91,0,0,0,1,0,0,0,0,2,0,0,0,0,0,81796749,0
"2165",2165,1.2e+07,82,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"2166",2166,24078133.8007948,124,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"2167",2167,3e+07,110,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1892471932,0
"2168",2168,27220000,105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2169",2169,4.4e+07,130,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1
"2170",2170,12500000,99,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2171",2171,1e+05,87,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"2172",2172,5500000,109,0,0,0,1,0,0,0,14,22,0,0,0,0,0,2393752832,1
"2173",2173,24078133.8007948,124,0,0,0,1,0,0,0,1,1,0,0,0,0,0,28008462,0
"2174",2174,24078133.8007948,115,0,0,0,1,0,0,0,0,3,0,0,0,0,0,311875763,0
"2175",2175,5e+07,109,0,0,1,0,0,0,0,4,4,1,0,0,0,0,223995173,1
"2176",2176,1e+07,111,0,0,0,1,0,1,0,4,1,1,0,0,1,0,491868548,1
"2177",2177,5e+06,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2178",2178,1700000,77,1,0,0,1,0,0,0,0,3,1,0,0,0,0,216194177,0
"2179",2179,3e+07,106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2180",2180,5.4e+07,162,0,0,0,1,0,0,0,6,2,1,0,0,0,0,274483665,1
"2181",2181,5e+06,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2182",2182,24078133.8007948,105,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2183",2183,923000,95,1,0,1,1,0,0,0,2,3,0,0,0,0,0,13019181,1
"2184",2184,24078133.8007948,111,1,0,0,0,0,0,0,3,2,0,0,0,0,0,134446879,1
"2185",2185,6e+06,93,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2186",2186,1.5e+07,93,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0
"2187",2187,1.7e+07,87,0,0,0,1,0,1,0,0,1,0,0,0,0,0,35431113,1
"2188",2188,1.9e+07,114,1,1,1,0,0,0,0,1,5,0,0,0,0,0,616873399,1
"2189",2189,3e+06,106,0,0,0,1,0,0,0,7,3,0,0,0,0,0,340118986,1
"2190",2190,2e+06,125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2e+06,1
"2191",2191,2.5e+07,120,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2192",2192,24078133.8007948,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2193",2193,4e+06,152,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2194",2194,1.4e+07,74,1,1,0,0,0,0,0,0,1,0,0,0,0,0,643034466,1
"2195",2195,1.2e+07,160,1,0,1,0,0,0,0,2,7,0,0,0,0,0,180082886,1
"2196",2196,7e+06,142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2197",2197,5e+06,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
"2198",2198,24078133.8007948,110,0,0,0,1,0,0,0,0,3,0,0,0,0,0,104993007,0
"2199",2199,24078133.8007948,92,0,0,0,1,0,1,0,0,2,1,0,0,0,0,44085618,0
"2200",2200,1.3e+07,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2201",2201,11700000,110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,298073883,1
"2202",2202,4.3e+07,117,1,0,0,0,0,0,0,0,2,1,0,0,0,0,464813728,1
"2203",2203,1.6e+07,122,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2204",2204,4.4e+07,125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2205",2205,24078133.8007948,104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2206",2206,2.5e+07,114,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
"2207",2207,1e+07,140,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1864266,0
"2208",2208,130000,80,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2209",2209,1500000,85,1,0,0,1,0,0,0,0,2,0,0,0,0,0,28206648,0
"2210",2210,2.2e+07,122,0,0,0,1,0,0,0,2,1,1,0,0,0,0,194647323,1
"2211",2211,24078133.8007948,97,0,0,0,0,0,1,0,0,3,0,0,0,0,0,312718306,0
"2212",2212,5.5e+07,94,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2213",2213,24078133.8007948,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2214",2214,5e+07,146,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"2215",2215,2e+06,134,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1
"2216",2216,2e+07,105,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2217",2217,24078133.8007948,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2218",2218,3e+07,100,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"2219",2219,1.5e+07,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2220",2220,24078133.8007948,110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2221",2221,5e+07,118,0,0,0,1,0,0,0,3,1,1,0,0,0,0,4212494,1
"2222",2222,24078133.8007948,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2223",2223,3e+07,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2224",2224,32745300,117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2225",2225,4e+07,96,0,0,0,0,0,1,0,0,1,1,0,0,0,0,32168970,1
"2226",2226,24078133.8007948,94,1,0,0,0,0,0,0,5,1,0,0,0,0,0,18196170,1
"2227",2227,1e+07,96,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2228",2228,24078133.8007948,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2229",2229,2e+07,72,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"2230",2230,8e+06,126,0,0,0,1,0,0,0,1,1,1,0,0,0,0,119946358,1
"2231",2231,250000,68,1,0,0,1,0,0,0,3,4,1,0,0,0,0,15519181,1
"2232",2232,40000,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2233",2233,14400000,141,0,0,0,1,1,0,0,0,3,1,0,0,0,0,42284351,1
"2234",2234,2.4e+07,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2235",2235,24078133.8007948,135,0,0,0,1,0,0,0,0,2,0,0,0,0,0,216571117,0
"2236",2236,6e+06,104,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2237",2237,12300000,69,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2238",2238,13400000,100,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
"2239",2239,4e+07,112,0,0,1,1,1,0,0,3,4,1,0,0,0,0,353193495,1
"2240",2240,1300000,118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2280148,1
"2241",2241,1.5e+07,101,0,0,1,0,0,0,0,0,2,0,0,0,0,0,16292133,1
"2242",2242,810000,106,0,0,0,1,0,0,0,0,5,0,0,0,0,0,375771086,1
"2243",2243,3300000,83,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"2244",2244,24078133.8007948,106,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"2245",2245,3e+06,155,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
"2246",2246,1e+05,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"2247",2247,24078133.8007948,80,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2248",2248,1.8e+07,98,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"2249",2249,5e+07,130,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"2250",2250,1e+07,89,0,0,0,1,0,0,0,1,5,1,0,0,0,0,424717864,0
"2251",2251,24078133.8007948,82,1,1,0,0,0,0,0,0,1,0,0,0,0,0,32,1
"2252",2252,2.2e+07,95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2253",2253,1.6e+07,130,0,0,1,1,0,0,0,2,5,0,0,0,0,0,1016521654,1
"2254",2254,24078133.8007948,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2255",2255,1.4e+07,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2256",2256,3.4e+07,128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2257",2257,2900000,121,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"2258",2258,160000,86,0,0,0,1,0,0,0,0,2,0,0,0,0,0,20721526,1
"2259",2259,8500000,97,1,0,0,0,0,1,0,2,8,1,0,0,0,0,854095539,1
"2260",2260,9600000,144,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2261",2261,24078133.8007948,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2262",2262,2e+06,128,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6330000,1
"2263",2263,375000,100,0,0,0,0,0,0,0,3,5,0,0,0,0,0,123676955,1
"2264",2264,3500000,104,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2265",2265,1.8e+07,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2266",2266,24078133.8007948,99,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"2267",2267,2e+07,97,1,0,0,0,0,0,0,2,2,1,0,0,0,0,286612663,0
"2268",2268,1.9e+07,110,1,0,0,0,0,0,0,1,4,0,0,0,0,0,52384022,0
"2269",2269,3200000,123,0,0,0,0,0,0,0,3,1,1,0,0,0,0,6600000,1
"2270",2270,24078133.8007948,91,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4574762,0
"2271",2271,7e+06,125,0,0,1,0,0,0,0,2,4,1,0,0,0,0,38733902,1
"2272",2272,3.2e+07,137,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"2273",2273,3.4e+07,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2274",2274,24078133.8007948,111,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"2275",2275,24078133.8007948,105,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20503902,0
"2276",2276,4e+06,124,0,0,0,1,0,0,0,0,3,1,0,0,0,0,111169955,1
"2277",2277,24500000,126,0,0,1,1,1,0,0,11,2,0,0,0,0,0,25066328,0
"2278",2278,5e+07,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2279",2279,24078133.8007948,102,0,0,0,1,0,0,0,2,2,0,0,0,0,0,35081917,1
"2280",2280,2500000,112,0,0,0,1,0,0,0,0,2,0,1,0,0,0,11112701,0
"2281",2281,8e+05,94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2282",2282,24078133.8007948,85,1,1,0,1,0,0,0,1,1,1,0,0,0,0,34327391,1
"2283",2283,24078133.8007948,97,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"2284",2284,2e+06,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2285",2285,3e+07,83,1,0,0,0,0,0,0,0,2,0,0,0,0,0,155956618,1
"2286",2286,2.8e+07,137,0,0,0,1,0,0,0,5,5,0,0,0,0,0,470186482,1
"2287",2287,7e+06,117,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"2288",2288,2.5e+07,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2289",2289,1.2e+07,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2290",2290,5e+07,116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2291",2291,24078133.8007948,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"2292",2292,3.8e+07,133,0,0,0,0,0,1,0,5,1,1,0,0,0,0,120072577,1
"2293",2293,1.5e+07,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2294",2294,1.9e+07,93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2295",2295,5.4e+07,95,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1
"2296",2296,24078133.8007948,104,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
"2297",2297,24078133.8007948,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2298",2298,24078133.8007948,97,1,0,0,0,0,0,0,1,2,0,0,0,0,0,92157589,0
"2299",2299,24078133.8007948,103,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"2300",2300,7e+06,113,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"2301",2301,24078133.8007948,96,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2302",2302,4e+07,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2303",2303,3700000,135,0,0,0,1,0,0,0,16,23,0,0,0,0,0,2420167490,1
"2304",2304,1e+07,91,0,0,0,1,0,0,0,3,5,1,0,0,0,0,457894615,1
"2305",2305,24078133.8007948,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2306",2306,947000,85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2307",2307,2.8e+07,74,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2308",2308,3.6e+07,129,0,0,0,1,0,0,0,2,1,0,0,0,0,0,47434430,0
"2309",2309,1.1e+07,113,1,0,0,1,0,0,0,0,2,1,0,0,0,0,10886696,0
"2310",2310,1.2e+07,100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2311",2311,1e+07,87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2312",2312,3.5e+07,150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2313",2313,7e+06,121,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2314",2314,24078133.8007948,115,1,0,0,0,0,0,0,0,8,1,0,0,0,0,205416219,0
"2315",2315,24078133.8007948,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2316",2316,1.5e+07,140,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2317",2317,3.5e+07,123,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2318",2318,24078133.8007948,97,0,0,1,1,0,0,0,3,3,0,0,0,0,0,377985795,0
"2319",2319,1.6e+07,98,1,1,1,0,0,0,0,2,2,1,0,0,0,0,25342787,1
"2320",2320,3.7e+07,115,1,1,0,0,0,0,0,3,5,1,0,0,0,0,551816498,1
"2321",2321,4e+07,113,1,1,0,1,0,0,0,2,3,1,0,0,0,0,406948452,1
"2322",2322,1e+07,125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2323",2323,24078133.8007948,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2324",2324,24078133.8007948,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2325",2325,24078133.8007948,109,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"2326",2326,9e+06,104,0,0,0,0,0,1,0,0,1,1,0,0,0,0,118587880,1
"2327",2327,1e+07,105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"2328",2328,1.5e+07,82,1,0,0,0,0,0,0,0,10,0,0,0,0,0,382094449,0
"2329",2329,24078133.8007948,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2330",2330,4500000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2331",2331,350000,86,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"2332",2332,4e+07,99,0,0,0,0,0,1,0,2,1,1,0,0,0,0,24804129,1
"2333",2333,24078133.8007948,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32556119,1
"2334",2334,1.8e+07,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2335",2335,24078133.8007948,130,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10367161,0
"2336",2336,24078133.8007948,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2337",2337,11500000,134,0,0,0,1,0,0,0,4,2,1,0,0,0,0,4256005,1
"2338",2338,3e+07,87,0,0,0,1,0,0,0,0,1,1,0,0,0,0,161025640,0
"2339",2339,1200000,78,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2340",2340,37931000,77,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2341",2341,24078133.8007948,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
