"","id","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi","Actor","Director","actorMovieCount","directorMovieCount","directorEarnings","domestic","quarter","success_1_to_1","numOfHolidays","newyearsday","martinlutherkingjrday","valentinesday","presidentsday","goodfriday","mothersday","memorialday","fathersday","independenceday","laborday","columbusday","veteransday","thanksgivingday","christmaseve","christmasday","independencedayobserved","christmasdayobserved","newyearsdayobserved","christmaseveobserved","veteransdayobserved","related_holiday"
"603",210047,"2013-09-20",16971,24078133.8007948,90,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"aliceeve","tzechun",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"604",12767,"2003-09-19",21384035,24078133.8007948,118,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"dennisquaid","mikefiggis",2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"605",244509,"2014-05-23",427418,24078133.8007948,109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"michaelchall","jimmickle",0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"606",115903,"1982-10-25",646714,24078133.8007948,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"antonioflores","eloydelaiglesia",0,1,312010,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"607",13991,"2008-08-28",6230276,7e+06,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"drakebell","debhagan",0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"608",195590,"2016-08-04",4811525,21500000,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"nicholashoult","erancreevy",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"609",318781,"2016-02-18",3621046,1.4e+07,120,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"emmawatson","floriangallenberger",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"610",10126,"1988-04-15",46616067,6e+06,120,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"seanpenn","dennishopper",4,1,1596687,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"611",67772,"1982-11-12",840000,850000,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"cher","robertaltman",3,1,11300653,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"612",19973,"2002-10-25",2744253,24078133.8007948,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"jerryseinfeld","christiancharles",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"613",9602,"1988-06-28",288752301,3.9e+07,116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"eddiemurphy","johnlandis",9,1,14051384,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"614",10999,"1985-10-03",57500000,1e+07,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"arnoldschwarzenegger","markllester",8,2,4735452,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"615",334924,"2015-06-02",33508,24078133.8007948,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tomacuzin","corneliuporumboiu",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"616",15761,"2002-04-15",6e+06,1500000,156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"mohanlal","ramgopalvarma",2,1,2760000,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"617",32074,"1991-09-06",1501785,24078133.8007948,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"genehackman","nicholasmeyer",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"618",84188,"2012-08-23",319285,24078133.8007948,90,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"anndowd","craigzobel",0,1,121461,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"620",65058,"2011-06-24",223959,24078133.8007948,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"conanobrien","rodmanflender",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"621",9610,"1984-06-29",1e+08,1.8e+07,103,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"arnoldschwarzenegger","richardfleischer",9,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"622",4912,"2002-12-30",33013805,3e+07,113,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"samrockwell","georgeclooney",2,1,41299492,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"625",26560,"1981-09-18",15578237,24078133.8007948,103,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"johnbelushi","michaelapted",1,2,17618199,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"626",18889,"2004-01-15",2586511,24078133.8007948,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"samirkhader","jehanenoujaim",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"627",15624,"2006-06-07",973525,450000,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"helenabonhamcarter","hanscanosa",0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"628",9584,"1978-06-27",22765081,1.2e+07,110,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"kriskristofferson","sampeckinpah",1,1,6486797,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"629",241843,"2014-10-10",581011,24078133.8007948,88,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"elijahwood","carymurnion",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"630",310133,"2015-08-07",134552,24078133.8007948,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"kevinbacon","jonwatts",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"631",2142,"1997-08-15",44862187,1.5e+07,104,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"sylvesterstallone","jamesmangold",2,1,70016220,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"632",3933,"2005-09-09",117195061,4e+07,77,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"johnnydepp","timburton",3,1,296485719,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"633",27201,"1978-06-02",15500000,24078133.8007948,105,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"markhamill","matthewrobbins",1,1,14110013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"634",72213,"2011-09-30",34522221,1e+06,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"alexkendrick","alexkendrick",0,1,67790117,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"635",31674,"1989-02-10",22030000,1.3e+07,109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"teddanson","joelschumacher",0,7,832065539,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"636",20148,"2003-05-14",33700,2e+06,89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"michaellegge","davidgleeson",0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"637",6282,"2000-07-30",113916474,4.5e+07,100,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"piperperabo","davidmcnally",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"638",10691,"2001-06-29",16929123,1.3e+07,99,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"kirstendunst","johnstockwell",0,2,52274953,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"639",35458,"2010-01-08",88335,24078133.8007948,136,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"timallen","timallen",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"640",46119,"2000-01-01",26394,24078133.8007948,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"monicakeena","robertschmidt",0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"641",11562,"1989-10-13",18254702,1.9e+07,104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"woodyallen","woodyallen",3,9,363839747,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"642",48259,"1986-12-12",22905522,24078133.8007948,105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"dianekeaton","bruceberesford",2,6,207830784,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"643",201085,"2015-10-13",74679822,5.5e+07,119,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,"miawasikowska","guillermodeltoro",0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"644",8963,"1995-05-12",157387195,5.3e+07,116,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"denzelwashington","tonyscott",6,1,143049560,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"645",10127,"1988-04-29",3813293,4500000,86,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"scottgrimes","mickgarris",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"646",9671,"1986-09-26",328203506,5e+06,97,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"paulhogan","peterfaiman",1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"647",9290,"2001-04-12",39438674,21150000,92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"paulhogan","simonwincer",0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"648",106135,"2012-05-18",1832541,1.3e+07,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"brandonrouth","steverash",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"649",56811,"2010-04-29",35456,24078133.8007948,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"gregcusick","joshuazeman",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"650",27397,"1988-09-16",16262415,24078133.8007948,97,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"amyirving","joanmicklinsilver",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"651",15392,"1986-03-14",5738952,24078133.8007948,99,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,"ralphmacchio","walterhill",0,6,276482118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"652",796,"1999-03-05",75902208,10500000,97,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"sarahmichellegellar","rogerkumble",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"653",34615,"1995-12-15",676525,24078133.8007948,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"jamesearljones","darrelljamesroodt",0,1,3028094,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"654",431,"1997-09-09",501818,250000,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"nicoledeboer","vincenzonatali",0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"655",10134,"1989-04-07",10166459,5e+05,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"jeanclaudevandamme","albertpyun",7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"657",227679,"2013-07-13",5e+07,24078133.8007948,72,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"sarahnatochenny","kunihikoyuyama",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"658",62616,"2006-09-21",3214998,24078133.8007948,98,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"alekseychadov","aleksandrveledinskiy",1,1,4037782,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"659",250895,"2013-12-26",18315000,24078133.8007948,85,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nikitaefremov","vladimirtoropchin",0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"660",370545,"2016-01-01",9409000,24078133.8007948,76,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ivanokhlobystin","darinashmidt",0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"661",27046,"2007-12-21",55635037,5e+06,125,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"konstantinkhabenskiy","timurbekmambetov",1,1,22772019,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"None"
"662",36696,"2010-03-18",6500000,2.5e+07,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"annabolshova","innaevlannikova",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"663",139300,"2013-01-24",6134438,24078133.8007948,92,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ivanstebunov","gorkirakosian",0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"664",111237,"2012-05-03",7200000,1.1e+07,104,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"vladimirilin","karenshakhnazarov",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"665",56372,"2005-03-05",8262833,3500000,126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"andreipanin","alekseisidorov",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"666",56525,"2007-10-18",11171900,6e+06,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"denisnikiforov","antonmegerdichev",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"667",253192,"2014-01-01",5279982,3e+06,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leonidbarats","dmitriydyachenko",1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"668",643,"1925-12-24",45100,24078133.8007948,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"aleksandrantonov","sergeimeisenstein",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"669",62276,"2003-08-02",1600000,7e+05,110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"sergeygorobchenko","pyotrbuslov",0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"670",440642,"2017-04-12",9868942,7075038,140,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"evgenymironov","dmitriykiselev",0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"671",280422,"2014-06-05",3,750000,107.440816326531,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"andreymuravyov","romankarimov",0,1,4781454,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"672",31418,"2008-05-21",235432,24078133.8007948,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"polinafilonenko","valeriyagaygermanika",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"673",225235,"2013-07-26",4037782,24078133.8007948,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"konstantinkhabenskiy","aleksandrveledinskiy",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"674",34869,"2007-06-06",121129,24078133.8007948,89,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"agniyakuznetsova","alekseybalabanov",0,1,183640,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"675",430263,"2017-02-16",4781454,707503,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"efimpetrunin","romankarimov",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"676",2269,"2006-01-01",38862717,4200000,132,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"konstantinkhabenskiy","timurbekmambetov",2,2,78407056,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"None"
"677",26841,"2003-03-31",7e+05,24078133.8007948,82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"alekseialekseyev","ruslanbaltzer",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"678",33534,"2006-03-16",3468423,4500000,65,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"yekaterinagorokhovskaya","ilyamaksimov",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"679",376716,"2016-02-18",4314688,24078133.8007948,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leonidbarats","aleksandrbarshak",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"680",132759,"2012-10-04",13218980,2800000,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"danilakozlovsky","romanprygunov",1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"681",376565,"2016-09-29",6101904,12823507,110,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"pyotrfyodorov","alekseymizgiryov",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"682",62732,"2008-12-23",17850711,3e+06,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"kristinaorbakayte","maksimpezhemskiy",0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"683",57809,"2010-12-12",22772019,5e+06,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ivanurgant","timurbekmambetov",0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"684",66085,"2002-09-02",314195,24078133.8007948,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"renatalitvinova","verastorozheva",2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"685",33065,"2004-12-23",1730000,4e+06,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"olegkulikovich","konstantinbronzit",0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"None"
"686",197057,"2003-12-04",234748,24078133.8007948,107.440816326531,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"sergeygarmash","sergeynikonenko",0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"687",31059,"2010-01-21",22212223,2e+06,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sergeysvetlakov","gleborlov",0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"688",41955,"2002-08-01",340312,5e+06,113,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"sergeyshakurov","yegorkonchalovsky",0,1,2685000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"689",41957,"2003-12-12",2685000,24078133.8007948,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yuriykutsenko","yegorkonchalovsky",1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"690",29361,"2009-12-03",2141028,2500000,91,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"yuriykutsenko","eldarsalavatov",0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"691",63898,"2007-09-06",1413000,5e+06,91,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"vladimirturchinsky","vladimirshchegolkov",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"692",72663,"2008-07-03",273137,2e+06,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"olgasutulova","igorvoloshin",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"None"
"693",10680,"1996-10-04",22955097,24078133.8007948,104,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"emilioestevez","robertlieberman",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"694",54148,"2003-09-19",12212123,24078133.8007948,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ernestoalterio","davidserrano",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"695",14144,"2007-08-08",18197398,6e+06,89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cubagoodingjr","fredsavage",0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"697",21030,"1990-05-04",1373728,24078133.8007948,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"beverlydangelo","jackfisk",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"698",274167,"2015-12-25",242786137,5e+07,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"willferrell","seananders",0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
"699",41183,"2003-09-12",18928,24078133.8007948,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"scottcaan","scottcaan",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"700",11012,"1992-12-02",7532911,24078133.8007948,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"jeremyirons","louismalle",1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"701",10766,"1978-06-09",26518355,6800000,107,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"williamholden","dontaylor",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"702",16,"2000-05-17",40031879,12800000,140,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"björk","larsvontrier",0,2,3019034,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"703",78373,"1998-05-01",565592,24078133.8007948,97,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"breckinmeyer","timmccanlies",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"705",17915,"1998-08-21",15,24078133.8007948,126,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"vanessawilliams","randahaines",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"706",52855,"1997-02-12",3028094,24078133.8007948,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icecube","darrelljamesroodt",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"707",859,"1988-12-16",34670720,1.4e+07,119,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"glennclose","stephenfrears",1,4,118439776,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"708",71841,"1986-05-09",2390525,24078133.8007948,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"johnstockwell","albertpyun",0,1,10166459,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
